,ndc,rxcui,ingredient_rxcui
44007,21695085603,1358775,7514
44008,21695085701,751879,4124
44009,21695085701,751879,748794
44010,21695085701,751879,7514
44011,21695085930,999019,
44012,21695086590,1098135,7393
44013,21695086916,992668,5489
44014,21695086916,992668,27084
44015,21695087409,313160,37418
44016,21695088105,242446,7623
44017,21695088218,630196,9873
44018,21695089230,857366,3743
44019,21695089285,857366,3743
44020,21695089960,1037049,1037042
44021,21695090104,904396,46041
44022,21695090760,106387,33199
44023,21695090930,198035,7417
44024,21695091125,836358,7213
44025,21695091263,1085738,10759
44026,21695091330,845316,10689
44027,21695091515,1046613,7247
44028,21695091990,352001,69749
44029,21695092130,261339,139462
44030,21695092504,1367410,4018
44031,21695092508,1367410,4018
44032,21695093120,997512,87636
44033,21695093120,997512,8896
44034,21695093230,801663,2418
44035,21695094160,1049601,7804
44036,21695094330,1000076,3638
44037,21695094415,349351,3254
44038,21695095618,213322,88014
44039,21695095912,992459,8745
44040,21695096730,310489,4821
44041,21695097301,858079,6373
44042,21695098130,197657,4083
44043,21695098210,828364,34347
44044,21695098210,828364,5492
44045,21695098405,310377,4491
44046,21695098625,314072,43611
44047,21695099528,750268,4124
44048,21695099528,750268,6373
44049,21695099528,750268,748794
44050,21724070105,884526,3288
44051,22319003027,,
44052,22600064212,,
44053,22600090054,,
44054,22600090750,,
44055,22600091240,,
44056,22600093150,,
44057,22600093950,,
44058,22600094950,,
44059,22600098050,236017,
44060,23155000101,905199,5470
44061,23155000110,905199,5470
44062,23155000201,905225,5470
44063,23155000210,905225,5470
44064,23155000301,905395,5470
44065,23155000310,905395,5470
44066,23155000401,905222,5470
44067,23155000501,198238,10237
44068,23155000505,198238,10237
44069,23155000601,198239,10237
44070,23155000605,198239,10237
44071,23155000801,310798,5487
44072,23155000810,310798,5487
44073,23155000818,310798,5487
44074,23155000901,197770,5487
44075,23155000910,197770,5487
44076,23155001001,197817,5781
44077,23155001010,197817,5781
44078,23155001101,197818,5781
44079,23155001105,197818,5781
44080,23155001201,849279,8785
44081,23155001205,849279,8785
44082,23155001701,198250,10395
44083,23155001801,198252,10395
44084,23155002001,197854,6142
44085,23155002301,866094,1827
44086,23155002401,866083,1827
44087,23155002601,897683,11170
44088,23155002701,897666,11170
44089,23155003801,314184,7934
44090,23155004303,205284,27169
44091,23155004403,205285,27169
44092,23155004501,199903,5487
44093,23155004505,199903,5487
44094,23155004601,197770,5487
44095,23155004610,197770,5487
44096,23155004701,310798,5487
44097,23155004710,310798,5487
44098,23155004801,402698,4316
44099,23155004901,402696,4316
44100,23155005001,402695,4316
44101,23155005101,312059,7597
44102,23155005419,311918,141366
44103,23155005519,314135,141366
44104,23155005601,197737,4815
44105,23155005701,310534,4815
44106,23155005801,310537,4815
44107,23155005810,310537,4815
44108,23155005901,897722,11170
44109,23155006001,857166,5487
44110,23155006001,857166,50166
44111,23155006101,857174,5487
44112,23155006101,857174,50166
44113,23155006201,317769,10438
44114,23155006301,314241,10438
44115,23155006401,314106,6922
44116,23155006405,314106,6922
44117,23155006501,311681,6922
44118,23155006505,311681,6922
44119,23155006625,199055,6922
44120,23155007001,197942,6835
44121,23155007101,197941,6835
44122,23155009201,197625,49276
44123,23155009301,197626,49276
44124,23155009401,197627,49276
44125,23155009706,866090,1827
44126,23155010001,995599,4110
44127,23155010101,995607,4110
44128,23155010201,861007,6809
44129,23155010205,861007,6809
44130,23155010206,861007,6809
44131,23155010209,861007,6809
44132,23155010210,861007,6809
44133,23155010301,861010,6809
44134,23155010305,861010,6809
44135,23155010306,861010,6809
44136,23155010310,861010,6809
44137,23155010401,861004,6809
44138,23155010405,861004,6809
44139,23155010406,861004,6809
44140,23155010410,861004,6809
44141,23155010501,995218,5553
44142,23155010505,995218,5553
44143,23155010510,995218,5553
44144,23155010601,995258,5553
44145,23155010605,995258,5553
44146,23155010610,995258,5553
44147,23155010701,995281,5553
44148,23155010705,995281,5553
44149,23155010710,995281,5553
44150,23155010800,198037,7426
44151,23155010811,198037,7426
44152,23155010830,198037,7426
44153,23155011001,856448,8787
44154,23155011010,856448,8787
44155,23155011101,856457,8787
44156,23155011110,856457,8787
44157,23155011201,856519,8787
44158,23155011210,856519,8787
44159,23155011301,856556,8787
44160,23155011401,856578,8787
44161,23155011405,856578,8787
44162,23155011501,861731,4821
44163,23155011501,861731,6809
44164,23155011601,861736,4821
44165,23155011601,861736,6809
44166,23155011701,861740,4821
44167,23155011701,861740,6809
44168,23155011801,308867,1894
44169,23155011803,308867,1894
44170,23155011901,308868,1894
44171,23155012001,562524,167
44172,23155012101,312845,72302
44173,23155012201,312846,72302
44174,23155012301,314208,72302
44175,23155012401,312847,72302
44176,23155012501,283858,72302
44177,23155012601,562704,72302
44178,23155012701,312849,72302
44179,23155012801,197928,6760
44180,23155012901,197929,6760
44181,23155013301,1652673,3640
44182,23155013401,1649429,3640
44183,23155013505,1650142,3640
44184,23155013525,1650142,3640
44185,23155013603,1650444,3640
44186,23155013701,429503,5487
44187,23155013801,310798,5487
44188,23155013810,310798,5487
44189,23155013901,197770,5487
44190,23155013910,197770,5487
44191,23155014005,199903,5487
44192,23155014101,406524,3640
44193,23155014106,406524,3640
44194,23155014201,434018,3640
44195,23155014301,799048,3640
44196,23155014501,197447,1191
44197,23155014501,197447,2101
44198,23155014601,197310,281
44199,23155014701,200132,16681
44200,23155014705,200132,16681
44201,23155014710,200132,16681
44202,23155014801,199149,16681
44203,23155014810,199149,16681
44204,23155014901,199150,16681
44205,23155014910,199150,16681
44206,23155016641,238720,10691
44207,23155016831,283504,26225
44208,23155017031,351114,77655
44209,23155017401,904368,1422
44210,23155017403,904368,1422
44211,23155017801,353538,6057
44212,23155017805,353538,6057
44213,23155017932,1726324,51499
44214,23155018631,705824,77655
44215,23155019101,993691,42347
44216,23155019201,993687,42347
44217,23155019331,1117522,2709
44218,23155019401,198032,7417
44219,23155019501,198033,7417
44220,23155019631,1740467,26225
44221,23155019642,1740467,26225
44222,23155019643,1740467,26225
44223,23155020131,1665517,82122
44224,23155020132,1665519,82122
44225,23155021331,1719000,12574
44226,23155021631,199388,83171
44227,23155022701,197311,281
44228,23155022705,197311,281
44229,23155022801,197313,281
44230,23155022805,197313,281
44231,23155022901,197310,281
44232,23155023301,861743,4815
44233,23155023301,861743,6809
44234,23155023401,861748,4815
44235,23155023401,861748,6809
44236,23155023405,861748,4815
44237,23155023405,861748,6809
44238,23155023501,861753,4815
44239,23155023501,861753,6809
44240,23155023505,861753,4815
44241,23155023505,861753,6809
44242,23155024041,311670,6915
44243,23155024446,312840,88014
44244,23155024546,314209,88014
44245,23155024601,313582,39786
44246,23155024609,313582,39786
44247,23155024701,313584,39786
44248,23155024709,313584,39786
44249,23155024801,314277,39786
44250,23155024809,314277,39786
44251,23155024901,313586,39786
44252,23155024909,313586,39786
44253,23155025001,313580,39786
44254,23155025009,313580,39786
44255,23155026141,105552,2105
44256,23155028701,197303,167
44257,23155028801,197304,167
44258,23155029031,1723156,641
44259,23155029032,1723160,641
44260,23155029041,1723156,641
44261,23155029042,1723160,641
44262,23155029151,705610,9143
44263,23155029251,1014673,20610
44264,23155029431,314192,8704
44265,23155029441,314192,8704
44266,23155029442,314192,8704
44267,23155031751,199387,35636
44268,23155034031,312821,9384
44269,23155036201,849389,620
44270,23155037731,283504,26225
44271,23155037831,1740467,26225
44272,23155037841,1740467,26225
44273,23155037842,1740467,26225
44274,23155047331,1719290,4603
44275,23155047332,1719291,4603
44276,23155047341,1719290,4603
44277,23155047342,1719291,4603
44278,23155047344,1719286,4603
44279,23155048601,897666,11170
44280,23155048901,849515,3251
44281,23155049001,833008,3251
44282,23155049731,314192,8704
44283,23155049742,314192,8704
44284,23155050001,995218,5553
44285,23155050005,995218,5553
44286,23155050010,995218,5553
44287,23155050101,995258,5553
44288,23155050105,995258,5553
44289,23155050110,995258,5553
44290,23155050201,995281,5553
44291,23155050205,995281,5553
44292,23155050210,995281,5553
44293,23155051200,198037,7426
44294,23155051230,198037,7426
44295,23155051901,317110,6057
44296,23155051905,317110,6057
44297,23155052131,1719290,4603
44298,23155052341,314192,8704
44299,23155053005,857560,236778
44300,23155053006,857560,236778
44301,23155053102,359296,214342
44302,23155053201,197682,4135
44303,23155054731,1740467,26225
44304,23155054741,1740467,26225
44305,23155054742,1740467,26225
44306,23155054831,1740467,26225
44307,23155054841,1740467,26225
44308,23155054842,1740467,26225
44309,23155054931,283504,26225
44310,23155055031,283504,26225
44311,23155056801,314106,6922
44312,23155056805,314106,6922
44313,23155056901,311681,6922
44314,23155056905,311681,6922
44315,23155057801,1099288,3247
44316,23155057901,1099300,3247
44317,23155058001,1099304,3247
44318,23155058101,1099316,3247
44319,23155058201,1099292,3247
44320,23155058325,1099296,3247
44321,23155060142,311702,6960
44322,23155060351,562266,2582
44323,23155060403,260218,30125
44324,23155060503,205324,30125
44325,23155060509,205324,30125
44326,23155060601,197738,1546438
44327,23155060701,197739,1546438
44328,23155062102,197433,214342
44329,23155062801,311196,6057
44330,23155064403,979485,52175
44331,23155064409,979485,52175
44332,23155064410,979485,52175
44333,23155064503,979492,52175
44334,23155064509,979492,52175
44335,23155064510,979492,52175
44336,23155064603,979480,52175
44337,23155064609,979480,52175
44338,23155064610,979480,52175
44339,23155065101,314106,6922
44340,23155065105,314106,6922
44341,23155065201,311681,6922
44342,23155065205,311681,6922
44343,23155065503,596930,72625
44344,23155065603,596934,72625
44345,23155065609,596934,72625
44346,23155065610,596934,72625
44347,23155066201,308867,1894
44348,23155066203,308867,1894
44349,23155066301,308868,1894
44350,23317016030,543546,7597
44351,23317016315,543546,7597
44352,23317016330,543546,7597
44353,23317016530,884308,7597
44354,23317016615,884308,7597
44355,23317016630,884308,7597
44356,23317030015,198305,
44357,23317030016,198305,
44358,23317030080,198305,
44359,23317030105,106256,
44360,23317030115,106256,
44361,23317030116,106256,
44362,23317030180,106256,
44363,23317030615,106255,
44364,23317030680,106255,
44365,23317032128,106258,5492
44366,23317032216,310891,5492
44367,23317032230,310891,5492
44368,23317037145,197409,1514
44369,23317038015,238920,1514
44370,23317038145,197405,1514
44371,23317038260,240209,1514
44372,23317039030,103456,4462
44373,23317039230,1801283,4462
44374,23317040015,861495,2590
44375,23317040045,861495,2590
44376,23317040115,861448,2590
44377,23317040130,861448,2590
44378,23317040225,861487,2590
44379,23317040250,861487,2590
44380,23317051112,310896,
44381,23359000216,1099684,10849
44382,23359000316,895264,
44383,23359000516,755584,
44384,23359000616,1037383,
44385,23359000716,1037389,
44386,23359000804,1294376,8163
44387,23359000804,1294376,3498
44388,23359000804,1294376,3289
44389,23359000916,803398,
44390,23359001016,1087631,
44391,23359001116,1101457,3642
44392,23359001204,582247,262150
44393,23359001430,1535927,
44394,23359001530,1535923,3289
44395,23359001530,1535923,2400
44396,23359001530,1535923,8163
44397,23359001616,997008,
44398,23359001716,864946,
44399,23359001916,998183,
44400,23359002210,731027,
44401,23359002316,994289,2670
44402,23359002316,994289,8896
44403,23359002316,994289,1767
44404,23359002816,995441,5032
44405,23359002816,995441,2670
44406,23359004016,1595214,2670
44407,23359004016,1595214,5032
44408,23359010010,1948262,
44409,23359010030,1948262,
44410,23359010530,1948528,
44411,23360001402,597823,10627
44412,23360001430,597823,10627
44413,23360001602,283504,26225
44414,23360001620,283504,26225
44415,23360005142,312821,9384
44416,23360015140,1807516,11124
44417,23360015250,1807513,11124
44418,23360015365,313572,11124
44419,23490002803,,
44420,23490005403,,
44421,23490017903,,
44422,23490019001,,
44423,23490028504,197454,2231
44424,23490198103,,
44425,23490201001,,
44426,23490201301,,
44427,23490202101,,
44428,23490210401,,
44429,23490210601,,
44430,23490210801,,
44431,23490500405,993781,161
44432,23490500405,993781,2670
44433,23490500707,197303,167
44434,23490501901,745679,435
44435,23490502001,630208,435
44436,23490502002,630208,435
44437,23490503101,197320,519
44438,23490503207,308047,596
44439,23490505001,856834,704
44440,23490505203,856853,704
44441,23490505601,308135,17767
44442,23490505706,,
44443,23490507403,617296,723
44444,23490507403,617296,48203
44445,23490507501,562251,723
44446,23490507501,562251,48203
44447,23490508101,308212,733
44448,23490508801,244309,
44449,23490509801,197381,1202
44450,23490511403,197391,1292
44451,23490514306,197408,1514
44452,23490519301,317173,1998
44453,23490521200,197446,2101
44454,23490522100,197449,2176
44455,23490523101,309081,19552
44456,23490525109,309114,2231
44457,23490532101,309307,2551
44458,23490532202,197511,2551
44459,23490532204,197511,2551
44460,23490532301,309309,2551
44461,23490532302,309309,2551
44462,23490532303,309309,2551
44463,23490532305,309309,2551
44464,23490532307,309309,2551
44465,23490533501,797274,2582
44466,23490533903,861495,2590
44467,23490534200,861448,2590
44468,23490534601,197527,2598
44469,23490535201,884185,2599
44470,23490536704,197541,2683
44471,23490537901,1298066,3001
44472,23490539703,349351,3254
44473,23490541701,197574,3255
44474,23490541702,197574,3255
44475,23490542301,855906,3355
44476,23490544301,197604,3407
44477,23490545003,830837,3443
44478,23490545501,1049906,3498
44479,23490549101,858817,3827
44480,23490549109,858817,3827
44481,23490550901,206078,4053
44482,23490551101,310149,4053
44483,23490551301,197650,4053
44484,23490551302,197650,4053
44485,23490551305,197650,4053
44486,23490551601,750839,4053
44487,23490552801,,
44488,23490552901,,
44489,23490555702,197686,24605
44490,23490556701,245134,4337
44491,23490556801,245135,4337
44492,23490556901,197696,4337
44493,23490557701,197699,4450
44494,23490558001,310352,4450
44495,23490560201,310385,4493
44496,23490560203,310385,4493
44497,23490561501,896321,
44498,23490562601,310459,4719
44499,23490562901,310466,1596450
44500,23490563203,310488,4821
44501,23490563403,310490,4821
44502,23490568202,310798,5487
44503,23490568203,310798,5487
44504,23490568204,310798,5487
44505,23490568205,310798,5487
44506,23490569100,856903,161
44507,23490569100,856903,5489
44508,23490569104,856903,161
44509,23490569104,856903,5489
44510,23490569200,833036,161
44511,23490569200,833036,5489
44512,23490569407,857383,161
44513,23490569407,857383,5489
44514,23490570601,1370754,5492
44515,23490571401,310879,5492
44516,23490572406,979092,5521
44517,23490572701,995218,5553
44518,23490572902,995258,5553
44519,23490573100,995281,5553
44520,23490575602,197818,5781
44521,23490576101,836358,7213
44522,23490578502,203088,6135
44523,23490578503,203088,6135
44524,23490578602,106336,6135
44525,23490581601,314077,29046
44526,23490581702,311353,29046
44527,23490581802,197884,29046
44528,23490582101,197886,5487
44529,23490582101,197886,29046
44530,23490583401,197900,6470
44531,23490583501,197901,6470
44532,23490583802,197903,6472
44533,23490585300,1000114,6691
44534,23490587707,864706,6813
44535,23490587709,864706,6813
44536,23490588900,105585,6851
44537,23490590201,762675,6902
44538,23490591200,311666,6915
44539,23490592204,,
44540,23490592301,142046,6922
44541,23490592501,311681,6922
44542,23490592505,311681,6922
44543,23490592506,311681,6922
44544,23490593002,998483,6932
44545,23490597000,198012,7258
44546,23490597104,198014,7258
44547,23490597107,198014,7258
44548,23490597501,309679,7299
44549,23490597501,309679,8536
44550,23490597501,309679,3264
44551,23490599201,198035,7417
44552,23490600202,198039,4917
44553,23490602802,312055,7597
44554,23490602805,312055,7597
44555,23490603001,1053753,7597
44556,23490603001,1053753,10759
44557,23490603003,1053753,7597
44558,23490603003,1053753,10759
44559,23490603603,198051,7646
44560,23490603609,198051,7646
44561,23490605300,1049221,7804
44562,23490605300,1049221,161
44563,23490605302,1049221,7804
44564,23490605302,1049221,161
44565,23490605304,1049221,7804
44566,23490605304,1049221,161
44567,23490605305,1049221,7804
44568,23490605305,1049221,161
